자치구,법정동,주거점수,교통점수,치안점수,생활점수_x,보증금(만원),임대료(만원),건축년도,공급건수,전월세평균,가격점수,안정성점수,공급점수,노후도점수,가장가까운역,거리_km,Unnamed: 0,평균소음(dB),공원수,병의원수,점포수,살인,강도,강간·강제추행,절도,폭력,CCTV,CCTV밀도(대/㎢),가로등수,가로등밀도(개/㎢),위도(법정동),경도(법정동),근처버스정류장수
종로구,와룡동,,0.589650291,0.32733628,0.427069356,,,,,,,,,,혜화,0.814634449,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58171467,126.99255,9
종로구,돈의동,0.706168381,0.850395841,0.32733628,0.427069356,6687.5,60.875,2003.25,3,6748.375,93.1783492,50,0.017756733,93.5,종로3가,0.065974278,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57198187,126.9907417,24
종로구,누상동,0.729653112,0.588044867,0.32733628,0.427069356,18858.46207,20.48841398,2001.059354,101.6666667,18878.95049,80.27554062,90.27541793,0.601755944,97.88129271,독립문,0.778525174,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58039871,126.962737,5
종로구,명륜3가,0.797226269,0.537843288,0.32733628,0.427069356,3668.595724,42.90773326,1994.481527,479.3333333,3711.503457,96.40854815,72.18620638,2.837131301,111.036946,혜화,1.018687848,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58822124,126.9931472,23
종로구,관수동,0.609324673,0.807336143,0.32733628,0.427069356,10623.78415,46.90807924,2019.914832,37.66666667,10670.69223,89.00633704,36.85153245,0.222945645,60.17033592,종로3가,0.207380632,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.56907654,126.9904753,31
종로구,공평동,,0.842299964,0.32733628,0.427069356,,,,,,,,,,종각,0.122605176,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57130655,126.9831783,28
종로구,종로3가,,0.835302657,0.32733628,0.427069356,,,,,,,,,,종로3가,0.022940325,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57040847,126.9923534,28
종로구,서린동,,0.81843732,0.32733628,0.427069356,,,,,,,,,,종각,0.24982054,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.56952204,126.9804207,36
종로구,계동,0.705260109,0.66416607,0.32733628,0.427069356,17292.16584,36.37397228,1993.940509,36.33333333,17328.53982,81.92465052,63.56790184,0.215053763,112.1189815,안국,0.655428497,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58235196,126.9869298,20
종로구,견지동,0.533462659,0.79019092,0.32733628,0.427069356,30426.19048,153.6904762,2007.466667,5.333333333,30579.88095,67.82972829,33.33333333,0.031567525,85.06666667,종각,0.368551856,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57352262,126.9830127,32
종로구,교남동,0.888911391,0.782743114,0.32733628,0.427069356,300,55,1987,2,355,99.9787268,100,0.011837822,126,서대문,0.359115099,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.56854772,126.9644685,53
종로구,종로1가,0.660398553,0.813038246,0.32733628,0.427069356,9714.285714,63.33333333,2007,5,9777.619048,89.95626331,40.7864221,0.029594555,86,광화문,0.278297366,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57043336,126.9797151,38
종로구,홍지동,0.65549552,0.377440029,0.32733628,0.427069356,14357.28029,26.22646167,1995.609954,42,14383.50675,85.05716455,33.33333333,0.248594259,108.7800926,홍제,1.724115618,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.60085598,126.9564818,27
종로구,관철동,0.703866069,0.793796894,0.32733628,0.427069356,1710.909091,49.31818182,2012.909091,19.5,1760.227273,98.48404268,50,0.115418763,74.18181818,종각,0.281802993,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.56912547,126.9860044,34
종로구,신문로1가,0.668360528,0.803335566,0.32733628,0.427069356,28333.33333,65.83333333,1981,3,28399.16667,70.14926696,55.29377917,0.017756733,138,광화문,0.237051592,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57019018,126.973922,23
종로구,연지동,0.596916539,0.756418267,0.32733628,0.427069356,12599.29917,26.46112094,2018.310558,61.66666667,12625.76029,86.92680924,33.33333333,0.364999507,63.37888437,종로5가,0.344539786,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57375256,127.0001684,31
종로구,교북동,0.574251195,0.743233979,0.32733628,0.427069356,27756.2421,64.71637427,2015.304723,96,27820.95847,70.76428392,57.7458112,0.568215448,69.39055331,독립문,0.457340445,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57153892,126.9614576,48
종로구,적선동,,0.806567137,0.32733628,0.427069356,,,,,,,,,,경복궁,0.061039962,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57532129,126.9737908,19
종로구,행촌동,0.732478625,0.735671481,0.32733628,0.427069356,10524.70376,29.88832917,2002.43564,289.6666667,10554.59209,89.12982812,70.78231902,1.714511197,95.12871973,독립문,0.428057654,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57368015,126.9626274,39
종로구,당주동,0.671956865,0.771828172,0.32733628,0.427069356,34970.2381,67.97751323,1982.261905,11.66666667,35038.21561,63.0875758,76.60055941,0.069053961,135.4761905,광화문,0.253638418,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57158828,126.9740135,22
종로구,수송동,0.602511859,0.721025304,0.32733628,0.427069356,21833.33333,43.81481481,2004.283069,7.333333333,21877.14815,77.08647753,39.9317846,0.043405347,91.43386243,종각,0.445118457,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57369825,126.9806453,25
종로구,숭인동,0.726778213,0.767231467,0.32733628,0.427069356,10778.95106,38.16123666,2009.732087,1441.333333,10817.1123,88.85059586,74.4624044,8.531123607,80.53582647,동묘앞,0.337541604,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57557416,127.0189456,21
종로구,익선동,0.665874005,0.794514924,0.32733628,0.427069356,8452.152285,59.60056639,2002.557736,41.33333333,8511.752852,91.30271462,33.33333333,0.244648318,94.88452851,종로3가,0.210529564,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57434877,126.9897057,25
종로구,명륜2가,0.733661833,0.721228888,0.32733628,0.427069356,16531.29207,62.22560341,1998.953923,236.3333333,16593.51768,82.7064642,82.44651326,1.398835948,102.0921544,혜화,0.374004072,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58470008,126.9990413,24
종로구,연건동,0.697217333,0.745787359,0.32733628,0.427069356,5737.428815,42.867281,1997.828655,138.6666667,5780.296096,94.20805606,34.21594268,0.820755648,104.3426893,혜화,0.420371685,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57870346,126.9996944,26
종로구,도렴동,,0.731303247,0.32733628,0.427069356,,,,,,,,,,경복궁,0.319541355,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57312325,126.9747589,24
종로구,내자동,,0.805878628,0.32733628,0.427069356,13000,15,,1,13015,86.51279051,100,0.005918911,,경복궁,0.172344311,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57531367,126.9717423,20
종로구,필운동,0.661384865,0.711967603,0.32733628,0.427069356,15851.74589,38.24144928,1999.834985,47,15889.98734,83.45478132,46.59931568,0.278188813,100.3300294,경복궁,0.50619384,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57729944,126.9681452,27
종로구,운니동,0.684794511,0.782468655,0.32733628,0.427069356,1375,63.39444444,2008.691667,8,1438.394444,98.82636341,33.33333333,0.047351287,82.61666667,안국,0.245339243,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57638912,126.9882389,27
종로구,혜화동,0.762364061,0.703572018,0.32733628,0.427069356,10795.65094,45.99083151,2002.596592,196,10841.64177,88.82450484,87.14557629,1.16010654,94.80681657,한성대입구,0.44574192,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58781308,127.0017547,30
종로구,소격동,,0.703151737,0.32733628,0.427069356,,,,,,,,,,안국,0.525290062,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57962289,126.9809344,21
종로구,통의동,0.608346383,0.772166504,0.32733628,0.427069356,20301.78571,32.96428571,2000.666667,5,20334.75,78.72706483,33.33333333,0.029594555,98.66666667,경복궁,0.255611982,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57807741,126.9728698,21
종로구,송월동,,0.731791595,0.32733628,0.427069356,,,,,,,,,,서대문,0.490100414,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.5700805,126.9652182,43
종로구,권농동,,0.735746668,0.32733628,0.427069356,1650,44,,1,1694,98.55448599,50,0.005918911,,종로3가,0.452679439,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.5765059,126.9916744,14
종로구,체부동,0.684767418,0.746597157,0.32733628,0.427069356,11290.23364,49.76266376,1995.377933,41.66666667,11339.9963,88.29442503,39.52957996,0.246621288,109.2441336,경복궁,0.307755594,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.5775935,126.970873,25
종로구,원남동,0.641882055,0.704381477,0.32733628,0.427069356,8147.41533,48.49839572,2011.125813,45,8195.913725,91.63866008,33.33333333,0.266350991,77.74837446,종로5가,0.638864669,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57556173,126.9975372,23
종로구,경운동,0.70431066,0.825256373,0.32733628,0.427069356,11930.09259,41.16851852,2005.552381,19,11971.26111,87.62297388,66.34212236,0.112459307,88.8952381,안국,0.172768657,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57520168,126.9864208,34
종로구,화동,0.706154901,0.684727791,0.32733628,0.427069356,12150,57.16666667,1988,3.666666667,12207.16667,87.37205056,41.63104688,0.021702673,124,안국,0.518265446,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58069152,126.9827311,23
종로구,충신동,0.636714856,0.73757547,0.32733628,0.427069356,20683.50348,52.8526473,2004.407639,123.3333333,20736.35613,78.29989243,53.67165585,0.729999014,91.18472208,동대문,0.549006266,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.5749588,127.005962,21
종로구,창신동,0.760580219,0.695374907,0.32733628,0.427069356,15490.04899,26.12611932,1994.611465,827.6666667,15516.17511,83.85239046,83.90216692,4.898885272,110.77707,동대문,0.41241353,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57540775,127.0124485,14
종로구,가회동,0.64964998,0.675746535,0.32733628,0.427069356,14993.63926,107.9676039,1997.627525,31,15101.60686,84.29335014,35.39528763,0.183486239,104.7449495,안국,0.681680913,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.5826835,126.9848415,25
종로구,송현동,,0.758297001,0.32733628,0.427069356,,,,,,,,,,안국,0.31865748,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57677744,126.9818728,28
종로구,홍파동,0.34728813,0.690772634,0.32733628,0.427069356,76531.97837,97.70095773,2016.622023,193,76629.67933,18.84839725,75.59934356,1.142349808,66.75595478,서대문,0.637228309,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57115084,126.9639857,47
종로구,낙원동,0.706669639,0.802961024,0.32733628,0.427069356,13748.36601,42.14575163,1988.162121,16.33333333,13790.51176,85.68790963,46.28572078,0.096675545,123.6757576,종로3가,0.161136118,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57257268,126.9886233,31
종로구,훈정동,,0.718634166,0.32733628,0.427069356,,,,,,,,,,종로3가,0.388989184,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57438436,126.994196,19
종로구,통인동,0.726551676,0.690943115,0.32733628,0.427069356,18319.32617,30.19831076,1994.619649,24.66666667,18349.52448,80.83866992,77.9991369,0.145999803,110.7607018,경복궁,0.563494667,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58016138,126.9702194,24
종로구,신문로2가,0.596381706,0.666505466,0.32733628,0.427069356,27063.1943,96.73773046,2005.371259,30.66666667,27159.93203,71.46739134,52.44312859,0.181513268,89.25748165,서대문,0.606059771,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57086964,126.9692253,15
종로구,사간동,0.663283561,0.725453781,0.32733628,0.427069356,17666.66667,32.08333333,1989,2.666666667,17698.75,81.53087273,33.33333333,0.015783762,122,안국,0.454521439,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57726223,126.9804003,21
종로구,누하동,0.656021703,0.672105282,0.32733628,0.427069356,15504.17077,41.09688013,1993.328663,26.33333333,15545.26765,83.82144588,33.33333333,0.155864654,113.3426731,경복궁,0.60398943,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57929005,126.968284,28
종로구,구기동,0.575098087,0.027101827,0.32733628,0.427069356,33179.90585,39.55098353,1998.348268,123,33219.45684,65.02211686,46.97013421,0.728026043,103.3034633,독바위,2.319160968,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.6193788,126.9592759,0
종로구,이화동,0.775706224,0.642425508,0.32733628,0.427069356,7366.143837,33.45815875,1999.282441,71.33333333,7399.601995,92.48566506,80.24594859,0.422215646,101.4351185,혜화,0.640247153,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57724049,127.005633,16
종로구,안국동,0.656713858,0.794578766,0.32733628,0.427069356,21136.34259,44.21759259,2000.861111,7.666666667,21180.56019,77.82741032,60.04603624,0.045378317,98.27777778,안국,0.187288167,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.5774002,126.9836298,33
종로구,명륜4가,0.734906773,0.781158593,0.32733628,0.427069356,7928.45221,43.91596973,2000.110353,68.66666667,7972.36818,91.87643655,62.62300094,0.406431883,99.77929348,혜화,0.166327462,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58223245,126.9998816,24
종로구,내수동,0.626227746,0.714435576,0.32733628,0.427069356,20505.31689,94.22331148,2003.714936,170,20599.5402,78.44541807,46.81807119,1.006214856,92.57012743,경복궁,0.31342615,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57332521,126.9719717,24
종로구,관훈동,,0.777118898,0.32733628,0.427069356,15750,0,,1,15750,83.60368026,100,0.005918911,,안국,0.275876521,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57415669,126.9846825,27
종로구,재동,,0.816917402,0.32733628,0.427069356,5000,186.6666667,,1.333333333,5186.666667,94.83947597,33.33333333,0.007891881,,안국,0.196750325,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.57832854,126.9852843,30
종로구,명륜1가,0.799187575,0.646496452,0.32733628,0.427069356,7995.870449,49.03985493,2001.496709,308.6666667,8044.910304,91.79927639,95.97043235,1.826970504,97.00658139,한성대입구,0.822205851,22,47.44102164,106,561,13,5,5,239,1169,1563,2339,183.163665,10,0.783085,37.58911433,126.9974875,31
중구,필동3가,0.691529617,0.70320487,0.235006876,0.538727747,7529.708688,44.66689182,1995.765279,74.33333333,7574.37558,92.29976538,33.33333333,0.439972378,108.4694429,충무로,0.338112092,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55851628,126.9970218,7
중구,태평로2가,,0.853031938,0.235006876,0.538727747,,,,,,,,,,시청,0.107727535,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56298805,126.9763635,35
중구,소공동,,0.78835361,0.235006876,0.538727747,,,,,,,,,,을지로입구,0.307381276,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56407544,126.9800647,35
중구,산림동,0.685873983,0.816799585,0.235006876,0.538727747,26000,0,1971.666667,1.333333333,26000,72.70116471,43.67816092,0.007891881,156.6666667,을지로4가,0.226233497,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56767655,126.995939,27
중구,정동,0.57742302,0.699424611,0.235006876,0.538727747,16874.30688,59.35047619,2017.183069,61,16933.65735,82.34467122,33.35364472,0.361053566,65.63386243,시청,0.389719474,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56661112,126.9731461,28
중구,광희동1가,0.678587718,0.799871551,0.235006876,0.538727747,6779.151458,58.69443827,2019.982631,65.33333333,6837.845896,93.08318258,61.26982231,0.38670218,60.03473825,동대문역사문화공원,0.037898428,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56502343,127.0053243,28
중구,인현동1가,,0.800230583,0.235006876,0.538727747,,,,,,,,,,을지로3가,0.241791038,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56458805,126.9943102,16
중구,저동1가,,0.799198607,0.235006876,0.538727747,,,,,,,,,,명동,0.376803604,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56442967,126.9878051,23
중구,을지로3가,,0.877974105,0.235006876,0.538727747,,,,,,,,,,을지로3가,0.036154612,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56632624,126.9922082,22
중구,봉래동1가,,0.746377654,0.235006876,0.538727747,,,,,,,,,,시청,0.539364554,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55909999,126.9727725,45
중구,남대문로4가,,0.803383744,0.235006876,0.538727747,,,,,,,,,,시청,0.327286123,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.560605,126.9757,39
중구,회현동2가,0.513623314,0.779288362,0.235006876,0.538727747,37246.26842,149.2505882,2002.076164,32,37395.51901,60.58020634,33.33333333,0.189405149,95.84767171,회현,0.315268082,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55876259,126.9829342,22
중구,명동1가,,0.829373519,0.235006876,0.538727747,,,,,,,,,,을지로입구,0.26382335,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56430296,126.9846625,27
중구,명동2가,,0.784539502,0.235006876,0.538727747,,,,,,,,,,명동,0.336349524,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56290323,126.985254,20
중구,을지로2가,,0.8219658,0.235006876,0.538727747,,,,,,,,,,을지로입구,0.297214428,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56588429,126.9859301,30
중구,주교동,0.956886717,0.824475492,0.235006876,0.538727747,1750,43,1964,1,1793,98.44918364,50,0.005918911,172,을지로4가,0.214860285,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56826954,126.9993763,31
중구,회현동1가,0.595940846,0.745166539,0.235006876,0.538727747,28944.14071,64.25213439,2004.532462,160.3333333,29008.39285,69.50125741,55.30422395,0.948998718,90.93507513,회현,0.393494072,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55651035,126.9815144,15
중구,다동,,0.809058293,0.235006876,0.538727747,,,,,,,,,,을지로입구,0.244801644,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.5679094,126.9811863,39
중구,회현동3가,0.800690356,0.757729167,0.235006876,0.538727747,7722.222222,24.77777778,1979.533333,5.666666667,7747,92.11615168,64.3296433,0.033540495,140.9333333,명동,0.383393681,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56016838,126.9840771,18
중구,남대문로1가,,0.849800731,0.235006876,0.538727747,,,,,,,,,,을지로입구,0.177437566,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56757979,126.9828604,34
중구,충무로1가,,0.770042079,0.235006876,0.538727747,,,,,,,,,,회현,0.307853295,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56117,126.9825182,23
중구,을지로7가,,0.841125035,0.235006876,0.538727747,1500,50,,2,1550,98.70765303,100,0.011837822,,동대문역사문화공원,0.089021424,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56628826,127.0096241,22
중구,삼각동,,0.811481618,0.235006876,0.538727747,,,,,,,,,,종각,0.254173958,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56809747,126.9842476,36
중구,을지로4가,0.655880384,0.872906964,0.235006876,0.538727747,21784.12951,15.7231241,2019,13.33333333,21799.85263,77.16869368,88.45926847,0.078918812,62,을지로4가,0.036362318,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56644225,126.9977536,23
중구,남산동1가,0.731960769,0.747942155,0.235006876,0.538727747,5670.833333,62,1985.355556,7.666666667,5732.833333,94.2585403,33.33333333,0.045378317,129.2888889,명동,0.375828565,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.5593476,126.9845977,15
중구,수하동,,0.800276455,0.235006876,0.538727747,,,,,,,,,,을지로입구,0.232139107,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56728482,126.9846404,34
중구,남창동,0.746084047,0.825401546,0.235006876,0.538727747,6932.732026,34.02614379,1993.672222,12.33333333,6966.75817,92.94606375,56.13044761,0.072999901,112.6555556,회현,0.248467113,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.5580799,126.9776216,38
중구,필동2가,0.723988607,0.739086055,0.235006876,0.538727747,7812.67295,51.33002646,2003.328632,61,7864.002976,91.99170029,61.73721138,0.361053566,93.34273504,충무로,0.288505084,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55877231,126.9947217,8
중구,황학동,0.666081064,0.658146496,0.235006876,0.538727747,22878.82095,36.3975553,2012.95595,1259.333333,22915.2185,75.98232356,81.92823593,7.453881819,74.08810071,신당,0.339550533,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56854524,127.0208385,21
중구,입정동,0.600481195,0.841739042,0.235006876,0.538727747,29323.29023,119.9590517,2023,166.5,29443.24928,69.03871799,86.40467869,0.985498668,54,을지로3가,0.170705477,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56781784,126.9929205,27
중구,충무로2가,0.650914076,0.818595288,0.235006876,0.538727747,8830.782805,48.703455,2007,77.66666667,8879.48626,90.91157128,33.33333333,0.459702081,86,명동,0.085694619,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56172855,126.9877968,14
중구,흥인동,0.633516471,0.723890203,0.235006876,0.538727747,13779.48615,63.87226744,2013.658297,174.3333333,13843.35842,85.63169875,47.39253607,1.03186347,72.68340656,신당,0.12771822,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56731101,127.0163806,14
중구,쌍림동,0.691266236,0.790215656,0.235006876,0.538727747,8006.747512,43.33504364,2007.685461,55,8050.082556,91.79377487,52.43271781,0.325540101,84.62907727,동대문역사문화공원,0.159997526,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56352924,127.0042426,25
중구,중림동,0.591752058,0.799689592,0.235006876,0.538727747,21550.87726,49.44060877,2007.920019,372.6666667,21600.31787,77.38093085,37.64939405,2.205780803,84.15996295,충정로,0.194270509,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55883621,126.9663364,29
중구,장충동1가,0.665159011,0.758554281,0.235006876,0.538727747,9739.917297,48.67479012,2000.778164,124.3333333,9788.592087,89.94459173,33.33333333,0.735917924,98.44367261,동대입구,0.373851779,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56098014,127.0075868,18
중구,순화동,0.550509528,0.741931708,0.235006876,0.538727747,36479.18136,109.3554012,2013.195509,86.33333333,36588.53676,61.43856112,66.06837492,0.510999309,73.60898246,시청,0.41654939,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56257328,126.9707134,29
중구,충무로4가,0.50898768,0.834799152,0.235006876,0.538727747,48973.90736,70.60833769,1994.659395,39.33333333,49044.5157,48.18963389,50.83423947,0.232810496,110.6812104,충무로,0.118516144,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56232924,126.9958393,13
중구,을지로1가,,0.831101633,0.235006876,0.538727747,,,,,,,,,,을지로입구,0.17922841,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56599854,126.9805403,34
중구,초동,,0.806386943,0.235006876,0.538727747,,,,,,,,,,을지로3가,0.210740108,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.564426,126.9922244,20
중구,오장동,0.704637869,0.780389623,0.235006876,0.538727747,14889.18962,24.77022922,2019.259772,125.3333333,14913.95985,84.49294277,94.41985826,0.741836835,61.48045547,을지로4가,0.318320355,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56473508,127.0008856,21
중구,신당동,0.733959638,0.793709741,0.235006876,0.538727747,22163.90232,41.99236796,2002.671846,3394,22205.89469,76.73680297,89.07899242,20.08878366,94.65630873,청구,0.256565997,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55791089,127.0136701,17
중구,주자동,,0.836598228,0.235006876,0.538727747,,,,,,,,,,명동,0.109211909,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56065989,126.9894031,14
중구,저동2가,0.664656693,0.763544153,0.235006876,0.538727747,9626.361123,47.808189,2018,47,9674.169312,90.06629866,58.95395823,0.278188813,64,을지로3가,0.287187978,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56423969,126.9897933,18
중구,만리동2가,0.501296365,0.692760032,0.235006876,0.538727747,51634.78173,53.82102168,2015.951632,307,51688.60275,45.37722411,84.76974064,1.817105653,68.09673637,충정로,0.569379321,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55462682,126.963964,22
중구,남대문로3가,,0.812927537,0.235006876,0.538727747,,,,,,,,,,회현,0.222261449,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56170046,126.9795916,40
중구,충무로5가,0.606153729,0.790077585,0.235006876,0.538727747,11455.71128,45.80075758,2017.348822,103.6666667,11501.51204,88.1226272,33.33333333,0.613593765,65.3023569,충무로,0.406094132,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56284332,126.9996416,17
중구,남학동,0.813307739,0.807210987,0.235006876,0.538727747,2500,36,1975,1.5,2536,97.65888422,50,0.008878366,150,명동,0.232202072,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56057518,126.990829,13
중구,남대문로5가,0.339272231,0.770230371,0.235006876,0.538727747,76308.18713,233.1812865,2010,12.33333333,76541.36842,18.94233003,62.22554031,0.072999901,80,서울,0.391740874,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55610015,126.9753114,31
